pathway	pval	padj	ES	NES	nMoreExtreme	size
TABULA_MURIS_SENIS_PANCREAS_PANCREATIC_DUCTAL_CELL_AGEING	0.0020746887966805	0.00428265524625268	0.124739041012818	2.28684350166542	0	252
TABULA_MURIS_SENIS_PANCREAS_PANCREATIC_STELLATE_CELL_AGEING	0.471861471861472	0.544710695499708	0.322202741472745	0.972562674676112	217	6
TABULA_MURIS_SENIS_SUBCUTANEOUS_ADIPOSE_TISSUE_B_CELL_AGEING	0.00210970464135021	0.00428265524625268	0.201239725986633	2.38535425875405	0	108
TABULA_MURIS_SENIS_SUBCUTANEOUS_ADIPOSE_TISSUE_ENDOTHELIAL_CELL_AGEING	0.0528375733855186	0.0786778465010642	0.109614582671464	1.59122335972816	26	151
TABULA_MURIS_SENIS_SUBCUTANEOUS_ADIPOSE_TISSUE_EPITHELIAL_CELL_AGEING	0.00784313725490196	0.0142857142857143	-0.0823945484710006	-1.99345935058491	3	468
TABULA_MURIS_SENIS_SUBCUTANEOUS_ADIPOSE_TISSUE_MESENCHYMAL_STEM_CELL_OF_ADIPOSE_AGEING	0.010351966873706	0.0182051831227244	0.112225376483629	1.96251411485127	4	225
TABULA_MURIS_SENIS_SUBCUTANEOUS_ADIPOSE_TISSUE_MYELOID_CELL_AGEING	0.00201207243460765	0.00428265524625268	0.17078488372093	2.56904463764181	0	170
TABULA_MURIS_SENIS_SKIN_BASAL_CELL_OF_EPIDERMIS_AGEING	0.00202429149797571	0.00428265524625268	0.270114785816921	8.81461136850895	0	866
TABULA_MURIS_SENIS_SKIN_BULGE_KERATINOCYTE_AGEING	0.00203665987780041	0.00428265524625268	0.221448083385223	6.92208360688133	0	783
TABULA_MURIS_SENIS_SKIN_EPIDERMAL_CELL_AGEING	0.00206611570247934	0.00428265524625268	0.208020310553392	5.39090728450892	0	529
TABULA_MURIS_SENIS_SPLEEN_B_CELL_AGEING	0.0397489539748954	0.0605133329170049	0.160009616155141	1.63072211903302	18	75
TABULA_MURIS_SENIS_SPLEEN_CD4_POSITIVE_ALPHA_BETA_T_CELL_AGEING	0.730061349693252	0.773871206513693	0.0582901792906626	0.790206510470754	356	140
TABULA_MURIS_SENIS_SPLEEN_CD8_POSITIVE_ALPHA_BETA_T_CELL_AGEING	0.00197628458498024	0.00428265524625268	0.233669319963736	3.23717388296247	0	143
TABULA_MURIS_SENIS_SPLEEN_NK_CELL_AGEING	0.00206185567010309	0.00428265524625268	0.453902137593262	4.46443924566218	0	70
TABULA_MURIS_SENIS_SPLEEN_T_CELL_AGEING	0.0423387096774194	0.063508064516129	0.0928448360801983	1.58829295368495	20	213
TABULA_MURIS_SENIS_SPLEEN_GRANULOCYTE_AGEING	0.029045643153527	0.0459326449869729	0.100312570541904	1.63415854360316	13	199
TABULA_MURIS_SENIS_SPLEEN_MACROPHAGE_AGEING	0.0213219616204691	0.0347974413646055	0.156373854968797	1.77668632920098	9	99
TABULA_MURIS_SENIS_SPLEEN_MACROPHAGE_DENDRITIC_CELL_PROGENITOR_AGEING	0.00432900432900433	0.0081019897533659	0.706566783551164	2.13275801970775	1	6
TABULA_MURIS_SENIS_SPLEEN_MATURE_NK_T_CELL_AGEING	0.00214132762312634	0.00428265524625268	0.430417536534447	4.89743729698704	0	100
TABULA_MURIS_SENIS_SPLEEN_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_CELL_AGEING	0.00396825396825397	0.00763701707097933	0.224027533215944	2.06667571882053	1	60
TABULA_MURIS_SENIS_SPLEEN_PROERYTHROBLAST_AGEING	0.00194552529182879	0.00428265524625268	0.178326582742724	6.43881025378597	0	1084
TABULA_MURIS_SENIS_THYMUS_DN4_THYMOCYTE_AGEING	0.00203252032520325	0.00428265524625268	0.222493939841291	3.53062112801065	0	189
TABULA_MURIS_SENIS_THYMUS_IMMATURE_T_CELL_AGEING	0.320512820512821	0.393883225208526	0.398469997609371	1.12108130612279	149	5
TABULA_MURIS_SENIS_THYMUS_PROFESSIONAL_ANTIGEN_PRESENTING_CELL_AGEING	0.00203665987780041	0.00428265524625268	0.472057153365931	4.19531475478333	0	57
TABULA_MURIS_SENIS_THYMUS_THYMOCYTE_AGEING	0.00198412698412698	0.00428265524625268	0.311215691784944	9.00669892458964	0	653
TABULA_MURIS_SENIS_TONGUE_LANGERHANS_CELL_AGEING	0.769539078156313	0.792858444161049	0.18072609365864	0.762386415365517	383	12
TABULA_MURIS_SENIS_TONGUE_BASAL_CELL_OF_EPIDERMIS_AGEING	0.00204081632653061	0.00428265524625268	0.396298052131677	4.94921728413803	0	116
TABULA_MURIS_SENIS_TONGUE_KERATINOCYTE_AGEING	0.0551020408163265	0.081455190771961	0.271944707560034	1.54568822710398	26	23
TABULA_MURIS_SENIS_TRACHEA_T_CELL_AGEING	0.00201207243460765	0.00428265524625268	0.143525705901041	3.33886559978205	0	402
TABULA_MURIS_SENIS_TRACHEA_BASAL_EPITHELIAL_CELL_OF_TRACHEOBRONCHIAL_TREE_AGEING	0.00206611570247934	0.00428265524625268	0.410385259631491	2.01824564873418	0	17
TABULA_MURIS_SENIS_TRACHEA_ENDOTHELIAL_CELL_AGEING	0.00205761316872428	0.00428265524625268	0.201531005374873	3.34085828647516	0	206
TABULA_MURIS_SENIS_TRACHEA_FIBROBLAST_AGEING	0.00213675213675214	0.00428265524625268	0.286843235575741	3.22193503650116	0	97
TABULA_MURIS_SENIS_TRACHEA_GRANULOCYTE_AGEING	0.662	0.722181818181818	0.122431047664692	0.845261972951722	330	35
TABULA_MURIS_SENIS_TRACHEA_MACROPHAGE_AGEING	0.00204081632653061	0.00428265524625268	0.50683428581602	5.10197688274531	0	72
TABULA_MURIS_SENISTRACHEA_SMOOTH_MUSCLE_CELL_OF_TRACHEA_AGEING	0.0786290322580645	0.11217008797654	0.270480293601404	1.46315887308756	38	20
