pathway	pval	padj	ES	NES	nMoreExtreme	size
MIR_5710	0.00809716599190283	0.0213024916748528	-0.189763190244075	-1.99126550550732	3	77
MIR_7001_3P	0.00405679513184584	0.0120698708299786	-0.208568723887022	-2.09790856123577	1	71
MIR_7233_3P	0.00198807157057654	0.00680433203877364	-0.322449424136533	-2.99623943671414	0	61
MIR_6899_5P	0.0223577235772358	0.0477629683360031	-0.180188406926473	-1.84387042445267	10	73
MIR_467B_5P	0.00427350427350427	0.0120977362356673	-0.182298148453242	-2.11666241958099	1	95
MIR_433_5P	0.83640081799591	0.881390593047035	0.230448411433429	0.711947975024809	408	6
MIR_6904_5P	0.277153558052434	0.378869209044831	0.0852401229079905	1.15407785334566	147	129
MIR_138_5P	0.151260504201681	0.232833133253301	-0.0932959734329597	-1.32717541214405	71	146
MIR_339_5P	0.708333333333333	0.778308901635862	-0.0919914352165192	-0.789297233076299	356	52
MIR_8106	0.645161290322581	0.724598087632657	-0.109411155766655	-0.848087026561685	319	42
MIR_7066_5P	0.526209677419355	0.618395012863645	-0.12315034709536	-0.954584666950152	260	42
MIR_6921_3P	0.00576923076923077	0.0162518853695324	-0.425945428434658	-2.28620288317766	2	20
MIR_409_5P	0.506849315068493	0.603226011671014	-0.152157797495495	-0.950061541662275	258	28
MIR_3470B	0.00199600798403194	0.00680433203877364	-0.248999519769489	-2.30141407876562	0	60
MIR_3094_5P	0.992307692307692	0.995773260499687	0.0622822438868467	0.477371141740103	515	40
MIR_7020_5P	0.660714285714286	0.737740562546262	0.0868125241446891	0.86062211663539	332	68
MIR_7661_5P	0.00199203187250996	0.00680433203877364	-0.141835888201484	-3.20213593687562	0	383
MIR_210_5P	0.515873015873016	0.609154163948684	-0.111652904766007	-0.95799493278169	259	52
MIR_881_5P	0.00200400801603206	0.00680433203877364	-0.112587265494375	-2.17617780042567	0	265
MIR_7221_3P	0.00408163265306122	0.0120698708299786	-0.217183320759893	-1.92622269863416	1	56
MIR_544_3P	0.0020703933747412	0.00680433203877364	-0.228938371175594	-2.8875294432147	0	110
MIR_5101	0.00194552529182879	0.00680433203877364	-0.143736301082824	-4.05339180592557	0	582
MIR_6908_5P	0.00412371134020619	0.0120977362356673	-0.26032504397889	-2.12848463972498	1	48
MIR_6969_3P	0.00199203187250996	0.00680433203877364	-0.223670884306542	-2.10847884380692	0	63
MIR_5098	0.00206185567010309	0.00680433203877364	-0.235660367493072	-4.25965619649685	0	236
MIR_669B_5P	0.00205338809034908	0.00680433203877364	-0.142006469738072	-2.91661741451686	0	311
MIR_7230_5P	0.367983367983368	0.469233229588259	-0.144116291219767	-1.0629063694144	176	39
MIR_3072_3P	0.768916155419223	0.827472816443658	0.132852624553869	0.755691531967747	375	22
MIR_9769_3P	0.969171483622351	0.978062020922159	-0.114651459562929	-0.548156319422475	502	16
MIR_7222_3P	0.0393258426966292	0.0758588427103163	0.139846485947592	1.61094332434504	20	95
MIR_6397	0.0285714285714286	0.0581548321808062	-0.187108786884769	-1.65171523933373	13	55
MIR_7073_5P	0.638888888888889	0.71889825703678	0.0603255368498455	0.854731934562278	344	142
MIR_7063_5P	0.0657084188911704	0.117756043834073	-0.1884323502243	-1.52553973711383	31	47
MIR_488_3P	0.0144927536231884	0.033947700063012	-0.148016682113068	-1.81162432083403	6	104
MIR_542_3P	0.202839756592292	0.294853069447818	-0.119038028413028	-1.22384022093396	99	74
MIR_471_3P	0.00427350427350427	0.0120977362356673	-0.185024564783015	-2.14831881891541	1	95
MIR_1960	0.00419287211740042	0.0120977362356673	-0.164487119605943	-1.99152395989588	1	103
MIR_7670_5P	0.00213675213675214	0.00680433203877364	-0.230778781214418	-3.07588850542997	0	129
MIR_154_3P	0.0612244897959184	0.110640482608138	-0.171373133987152	-1.51992712638864	29	56
MIR_216C_3P	0.0650887573964497	0.116766927941186	-0.160895544658541	-1.47437884378512	32	59
MIR_7041_3P	0.073469387755102	0.129246147438567	-0.165580778638868	-1.4685540913352	35	56
MIR_1927	0.409448818897638	0.508199973923346	-0.15812453472707	-1.03552697042393	207	31
MIR_7010_3P	0.0164271047227926	0.0372635901869664	-0.224954876333083	-1.82122444736875	7	47
MIR_3081_5P	0.0623700623700624	0.112474882349359	-0.204157062806683	-1.50572735796573	29	39
MIR_7072_5P	0.706349206349206	0.777615601370391	-0.0921729446365505	-0.790854605049796	355	52
MIR_26A_1_3P	0.00202020202020202	0.00680433203877364	-0.319639165570381	-2.21140415424987	0	34
MIR_7666_3P	0.0101214574898785	0.025436432525584	-0.186246069391056	-1.95435886716345	4	77
MIR_6362	0.392307692307692	0.491142649953382	-0.175595817702929	-1.04729289888889	203	25
MIR_3109_3P	0.282651072124756	0.383391383432793	-0.186571819684297	-1.14779442313817	144	27
MIR_7230_3P	0.440748440748441	0.53944652968108	-0.137916551420347	-1.01718119243585	211	39
MIR_652_5P	0.77988614800759	0.8356269230361	-0.126270284650173	-0.743622942099096	410	24
MIR_23B_5P	0.936758893280632	0.956170711673067	0.0802049080501767	0.623766445392207	473	42
MIR_3569_5P	0.950819672131147	0.96611089928016	0.172664594293002	0.607453246805219	463	8
MIR_7064_3P	0.664694280078895	0.738834905774349	0.184142173615858	0.845889999748684	336	14
MIR_212_3P	0.00209205020920502	0.00680433203877364	-0.18176330858474	-2.23282808277494	0	105
MIR_132_3P	0.00415800415800416	0.0120977362356673	-0.16601136198283	-2.05294346411912	1	106
MIR_6962_3P	0.208661417322835	0.302042219533641	-0.191212040812647	-1.25221064316846	105	31
MIR_1198_3P	0.010183299389002	0.0254434900675935	0.364125711166628	1.94934574051025	4	19
MIR_6982_3P	0.489754098360656	0.586751956618326	0.156560074663523	0.962760494300011	238	26
MIR_455_3P	0.0204081632653061	0.0443678101757727	-0.194703576286103	-1.71875874703089	9	55
MIR_7076_3P	0.00376647834274953	0.0117209542651628	-0.41220839537687	-2.11103837948727	1	18
MIR_6918_3P	0.724950884086444	0.792024418858169	0.105957006610486	0.795316360057461	368	38
MIR_12198_3P	0.934262948207171	0.954187987386945	-0.0878645088372746	-0.598272224970924	468	33
MIR_7685_3P	0.0190839694656489	0.0420187183153516	-0.283402849473467	-1.80680698210148	9	29
MIR_7007_3P	0.146341463414634	0.228319170069529	-0.162376079309242	-1.30447136426702	71	46
MIR_493_3P	0.00788954635108481	0.021219310310874	-0.239099629387399	-1.90514108357666	3	44
MIR_8091	0.680851063829787	0.753393603364925	0.100478437016899	0.833717094847652	351	48
MIR_7211_3P	0.581213307240705	0.667943129099344	0.0933596877502002	0.898962591574349	296	64
MIR_22_3P	0.0559006211180124	0.1023064445939	-0.144750278477393	-1.56915568052549	26	83
MIR_1B_5P	0.00213219616204691	0.00680433203877364	-0.251391730569833	-3.2280901265272	0	116
MIR_6411	0.0448979591836735	0.0849660610676762	-0.175049640334863	-1.54526232249608	21	55
MIR_6984_3P	0.00213219616204691	0.00680433203877364	-0.175732511423261	-2.20955279742495	0	111
MIR_654_5P	0.608080808080808	0.69014569659731	-0.125963164818643	-0.871468505636158	300	34
MIR_7218_3P	0.00207900207900208	0.00680433203877364	-0.342879586728444	-2.44356149111051	0	36
MIR_497B	0.00630252100840336	0.0172468987595038	-0.18992396626981	-2.04290489770098	2	82
MIR_140_3P	0.00210084033613445	0.00680433203877364	-0.197100394928289	-2.36680404589258	0	102
MIR_3065_3P	0.0876826722338205	0.149965205288796	-0.0952441094526914	-1.42091035737416	41	161
MIR_5132_3P	0.016260162601626	0.0370310704428048	-0.221851058800628	-1.78227208446501	7	46
MIR_5133	0.0692464358452139	0.123454865974301	-0.176262556202009	-1.45393123555566	33	49
MIR_3057_5P	0.535856573705179	0.625892095574342	-0.135045850244317	-0.919531473719255	268	33
MIR_3963	0.746641074856046	0.809565542799889	-0.141238558776259	-0.768843241328898	388	21
MIR_1934_3P	0.0808080808080808	0.139976077881546	-0.214217252396166	-1.48204905057721	39	34
MIR_7000_3P	0.734104046242775	0.798986979622818	-0.164091162864891	-0.784530857510827	380	16
MIR_7671_5P	0.933723196881092	0.954187987386945	-0.188035842375525	-0.611633306458835	478	7
MIR_669I	0.00212765957446809	0.00680433203877364	-0.160031322726541	-2.1637681331163	0	132
MIR_669J	0.00212765957446809	0.00680433203877364	-0.160031322726541	-2.1637681331163	0	132
MIR_3110_3P	0.0403225806451613	0.077584965437788	-0.204177323103154	-1.58265523865943	19	42
MIR_7652_5P	0.098159509202454	0.163882459982889	-0.136852846114806	-1.41814764097502	47	75
MIR_582_5P	0.00213219616204691	0.00680433203877364	-0.227183574677628	-3.61416565740413	0	186
MIR_707	0.185114503816794	0.27511845222427	-0.200531351090922	-1.27846789809798	96	29
MIR_6365	0.094758064516129	0.160002843512053	-0.183648459383753	-1.42352829343633	46	42
MIR_5104B_5P	0.416842105263158	0.515890731854763	0.175438946528332	1.02895964823462	197	24
MIR_5124A	0.0974155069582505	0.16305275145245	-0.169055897172914	-1.42843931877228	48	51
MIR_7008_3P	0.0020746887966805	0.00680433203877364	-0.190912918652886	-2.89943449384109	0	167
MIR_7232_5P	0.00211416490486258	0.00680433203877364	-0.174342151337444	-2.16668083931945	0	109
MIR_1941_5P	0.661943319838057	0.737767950052029	-0.117474828827389	-0.851621443131379	326	37
MIR_7086_5P	0.507936507936508	0.603226011671014	-0.10608360192503	-0.960320823591772	255	58
MIR_19A_5P	0.00209205020920502	0.00680433203877364	-0.175664896870642	-2.26388444357647	0	115
MIR_7011_3P	0.00214592274678112	0.00680433203877364	-0.152380424921408	-1.97643729530376	0	122
MIR_6348	0.276679841897233	0.378868981279452	-0.115674928791615	-1.13934144242819	139	67
MIR_429_5P	0.316633266533066	0.417336201454898	-0.169077423734228	-1.12735467417731	157	32
MIR_122B_3P	0.0861344537815126	0.147904181592956	-0.133571018292891	-1.47639352615418	40	87
MIR_7007_5P	0.00205338809034908	0.00680433203877364	-0.218404798685326	-3.18997077019425	0	153
MIR_6931_5P	0.0037593984962406	0.0117200777712817	0.126188181875788	1.98039543350755	1	185
LET_7G_3P	0.00202429149797571	0.00680433203877364	-0.11585885170528	-2.35592031329949	0	306
MIR_881_3P	0.00198807157057654	0.00680433203877364	-0.224264201034467	-2.2489750999663	0	70
MIR_672_5P	0.326693227091633	0.427328621779952	-0.164184775637535	-1.11793934009165	163	33
MIR_377_5P	0.146198830409357	0.2283032460378	-0.240700171198097	-1.33092948209478	74	22
MIR_3062_5P	0.00199203187250996	0.00680433203877364	-0.242105744707618	-2.28225878510197	0	63
MIR_1936	0.00199203187250996	0.00680433203877364	-0.263093554343254	-2.48010461886698	0	63
MIR_377_3P	0.00202020202020202	0.00680433203877364	-0.247887581139577	-3.61003865543772	0	151
MIR_421_5P	0.00208768267223382	0.00680433203877364	-0.158227128825392	-2.84267850156835	0	235
MIR_25_3P	0.00210970464135021	0.00680433203877364	-0.150667848150016	-2.79371190971923	0	249
MIR_363_3P	0.0020746887966805	0.00680433203877364	-0.148216317904174	-2.76871676588665	0	252
MIR_367_3P	0.00208333333333333	0.00680433203877364	-0.150382133985395	-2.80555356242615	0	251
MIR_32_5P	0.00198019801980198	0.00680433203877364	-0.14760723783046	-2.91065844388082	0	281
MIR_6907_5P	0.0144927536231884	0.033947700063012	-0.144550130037112	-1.82316644588398	6	110
MIR_204_3P	0.871578947368421	0.910605359672258	-0.0634589681903235	-0.690298833970305	413	84
MIR_7684_5P	0.246861924686192	0.345166227217353	-0.0958225751542484	-1.17710960718164	117	105
MIR_7019_5P	0.00210084033613445	0.00680433203877364	-0.23110694785588	-2.48588698383007	0	82
MIR_7052_3P	0.810176125244618	0.860063817685789	0.0767113690952762	0.738655546381238	413	64
MIR_6715_5P	0.773831775700935	0.831206218883745	0.0525402863883555	0.746581489927917	413	145
MIR_7067_5P	0.265151515151515	0.364530472185975	0.101765249513967	1.1567701720328	139	93
MIR_451B	0.368836291913215	0.469279533032017	-0.133049923697406	-1.06013914137847	186	44
MIR_6940_5P	0.16	0.243245149911817	0.106624048582813	1.29189877014901	83	107
MIR_7648_3P	0.20616570327553	0.29893160003954	0.10151374729688	1.21099052653053	106	104
MIR_99B_5P	0.6699604743083	0.742772898847273	-0.190065814896371	-0.824069349658946	338	13
MIR_218_5P	0.00207900207900208	0.00680433203877364	-0.183212620712621	-3.28801293529115	0	234
MIR_7002_3P	0.00207900207900208	0.00680433203877364	-0.183212620712621	-3.28801293529115	0	234
MIR_7042_5P	0.00210970464135021	0.00680433203877364	-0.233107886699959	-2.75697968485163	0	98
MIR_188_5P	0.00198807157057654	0.00680433203877364	-0.330192483634006	-2.63646662310289	0	45
MIR_3070_5P	0.0794297352342159	0.137902178795356	0.2276065783171	1.44649772791433	38	28
MIR_343	0.276341948310139	0.37870708973504	-0.125585081744137	-1.16695191995575	138	61
MIR_22_5P	0.00209205020920502	0.00680433203877364	-0.219938311225218	-2.48058587653603	0	90
MIR_363_5P	0.456140350877193	0.554965395139224	-0.160905776855326	-0.989896296438397	233	27
MIR_463_5P	0.00604838709677419	0.016818418314256	-0.227688888888889	-1.99605341773531	2	54
MIR_678	0.922178988326848	0.945903477108816	-0.226998167184636	-0.63690545561524	473	5
MIR_7119_5P	0.150980392156863	0.232609647970001	0.144040183679171	1.31765951008807	76	57
MIR_7024_5P	0.713163064833006	0.782540368722187	0.0780253811503812	0.806587398745975	362	74
MIR_6941_5P	0.1328125	0.210836786372007	0.152026707591153	1.36303925594486	67	55
MIR_7023_5P	0.569138276553106	0.657636989797289	0.0966888998822947	0.90441968787238	283	61
MIR_6357	0.00204498977505112	0.00680433203877364	-0.256687559578542	-2.68080712549859	0	76
MIR_6345	0.00204498977505112	0.00680433203877364	-0.256687559578542	-2.68080712549859	0	76
MIR_7212_3P	0.0020703933747412	0.00680433203877364	-0.171598178705174	-3.05841393190755	0	227
MIR_3061_5P	0.815028901734104	0.863402248471011	-0.152925107672675	-0.731145198575769	422	16
MIR_875_5P	0.00193798449612403	0.00680433203877364	-0.451509820861654	-2.58137672315917	0	23
MIR_496A_3P	0.0121212121212121	0.0294323516858728	-0.210558249679648	-1.81795208840639	5	53
MIR_12204_5P	0.243353783231084	0.341090993732023	-0.156274547641185	-1.18889071278724	118	41
MIR_1948_5P	0.00980392156862745	0.0250272919424895	-0.294203129990418	-1.89826807855419	4	30
MIR_6897_5P	0.593429158110883	0.67626370910107	-0.110678445602378	-0.896047661706893	288	47
MIR_328_5P	0.582120582120582	0.667943129099344	-0.125827697005201	-0.896722134585809	279	36
MIR_421_3P	0.00209643605870021	0.00680433203877364	-0.281268841570502	-3.47845063487917	0	107
MIR_7657_5P	0.172744721689059	0.259870768055793	-0.236472854521207	-1.28725864616329	89	21
MIR_6902_3P	0.0650406504065041	0.116766927941186	-0.188703577536464	-1.51597707173514	31	46
MIR_543_5P	0.445086705202312	0.543819617128835	-0.208546020098899	-0.997072512146028	230	16
MIR_7665_5P	0.00628930817610063	0.0172468987595038	-0.151053926592678	-1.86808330394318	2	107
MIR_7014_5P	0.262759924385633	0.362108800672128	-0.233079496455198	-1.15967615990815	138	17
MIR_7009_5P	0.973577235772358	0.980974374325859	0.0822154796124774	0.540968116351843	478	30
MIR_3547_3P	0.0840336134453782	0.144584780019792	-0.12072239753595	-1.44964833288078	39	102
MIR_6398	0.00198807157057654	0.00680433203877364	-0.276170581805465	-2.33350580687313	0	51
MIR_7675_5P	0.368421052631579	0.469279533032017	-0.325143175944164	-1.05760898168604	188	7
MIR_5621_5P	0.942687747035573	0.961653062656407	0.0788424065278285	0.613170052327273	476	42
MIR_3086_3P	0.0020746887966805	0.00680433203877364	-0.337466038037398	-2.50950202133998	0	40
MIR_7082_3P	0.534839924670433	0.625397235148263	-0.182124370701269	-0.932711562167081	283	18
MIR_21C	0.00210526315789474	0.00680433203877364	-0.214745866269523	-2.33597906352973	0	84
MIR_21A_5P	0.00210526315789474	0.00680433203877364	-0.219641180716412	-2.40059330796341	0	85
MIR_590_5P	0.00196850393700787	0.00680433203877364	-0.232865845020541	-2.25704116094942	0	65
MIR_151_5P	0.877300613496933	0.91442941817939	0.218600573796621	0.675345231870796	428	6
MIR_503_5P	0.0118577075098814	0.0292038396386222	-0.196471548242488	-1.84521787063071	5	62
MIR_883A_5P	0.41875	0.517508960573477	-0.081583552055993	-1.01629961373025	200	108
MIR_6944_5P	0.441295546558704	0.539569873948373	-0.138544552381734	-1.00436419286626	217	37
MIR_6910_3P	0.0040650406504065	0.0120698708299786	-0.274930131672251	-2.20869037771009	1	46
MIR_6958_5P	0.211764705882353	0.30550824513906	0.135066801997392	1.23557226603829	107	57
MIR_30C_1_3P	0.211764705882353	0.30550824513906	0.135066801997392	1.23557226603829	107	57
MIR_30C_2_3P	0.261044176706827	0.360609103078983	0.130215462051305	1.19030207083942	129	58
MIR_1954	0.311850311850312	0.413124423963134	-0.0967532026667067	-1.10178231805939	149	91
MIR_3966	0.0275590551181102	0.0570369880235559	-0.170490955117426	-1.65247549822374	13	65
MIR_7031_3P	0.270707070707071	0.37157562890047	-0.25788334472545	-1.15669194988317	133	14
MIR_6937_5P	0.323886639676113	0.424624005172334	-0.153475597511708	-1.11260523759025	159	37
MIR_6370	0.0126315789473684	0.0304145839458983	-0.180843548325505	-1.96719382776199	5	84
MIR_7220_3P	0.0082815734989648	0.0214820629758389	-0.191080414996527	-2.07139441652816	3	83
MIR_873A_5P	0.00630252100840336	0.0172468987595038	-0.189290351851562	-2.03608946506382	2	82
MIR_5624_3P	0.001953125	0.00680433203877364	-0.126339370227803	-2.82608313212923	0	364
MIR_1A_1_5P	0.00788954635108481	0.021219310310874	-0.250054501853063	-1.9924292891383	3	44
MIR_1A_2_5P	0.0157790927021696	0.0364165405870689	-0.227247293074631	-1.81070190396072	7	44
MIR_150_5P	0.0378947368421053	0.0736533554856702	-0.155148061309695	-1.69570841182298	17	85
MIR_5127	0.0331262939958592	0.0657189077662385	-0.155551240323333	-1.68624278262971	15	83
MIR_191_3P	0.0325865580448065	0.0648720855303077	-0.207949097817177	-1.62390575462716	15	43
MIR_7217_3P	0.0255905511811024	0.0535413959177433	-0.175574813528213	-1.70175055480652	12	65
MIR_6540_5P	0.00204918032786885	0.00680433203877364	-0.128463654437999	-2.65353669325218	0	315
MIR_3618_5P	0.00209643605870021	0.00680433203877364	-0.163751621819823	-2.09747955006519	0	114
MIR_7239_3P	0.301526717557252	0.403094498320937	0.0876716638063314	1.10235342737788	157	115
MIR_760_3P	0.134980988593156	0.213885316484008	0.120673165763013	1.34292771064816	70	89
MIR_7069_5P	0.845691382765531	0.889549691206696	0.0813420465362823	0.697642712864133	421	51
MIR_6959_5P	0.49163179916318	0.588592515109251	-0.0743454143175217	-0.958127832725888	234	115
MIR_935	0.00421940928270042	0.0120977362356673	-0.189988031475408	-2.18142851795437	1	93
MIR_1231_3P	0.929411764705882	0.952053406032645	0.0693148811855196	0.634082865293734	473	57
MIR_194_5P	0.00210084033613445	0.00680433203877364	-0.208468479542576	-2.77919442352276	0	127
MIR_7A_1_3P	0.00205761316872428	0.00680433203877364	-0.224548046032176	-4.64028848316945	0	316
MIR_1933_5P	0.0961538461538462	0.161703654766857	-0.242787133849469	-1.44803700081459	49	25
MIR_6905_3P	0.00816326530612245	0.0213024916748528	-0.209836430971813	-1.86106232708882	3	56
MIR_3101_5P	0.00202020202020202	0.00680433203877364	-0.339283046035562	-2.92935718756999	0	53
MIR_6945_5P	0.425847457627119	0.524026421805248	-0.0745066935852141	-1.01310542520349	200	134
MIR_3474	0.498938428874735	0.594983049407592	-0.0810305961363515	-0.945378600387942	234	96
MIR_6997_3P	0.00395256916996047	0.0120621860263353	-0.214925612188915	-2.11691210501814	1	67
MIR_1930_5P	0.147410358565737	0.229157311241957	-0.196269055864935	-1.33640222086399	73	33
MIR_676_5P	0.0040650406504065	0.0120698708299786	-0.230538136170225	-2.06699969263479	1	57
MIR_30D_3P	0.00212765957446809	0.00680433203877364	-0.160978873429326	-2.62793324213451	0	192
MIR_12201_5P	0.0171306209850107	0.0387066717931304	-0.107703577788571	-1.79505074336412	7	200
MIR_203_5P	0.00207900207900208	0.00680433203877364	-0.313836963661217	-2.2365866869087	0	36
MIR_6999_5P	0.00217864923747277	0.00680433203877364	-0.13773396134599	-2.12651497161835	0	178
MIR_7054_5P	0.00425531914893617	0.0120977362356673	-0.128260165235704	-2.18946991369491	1	208
MIR_1971	0.00209643605870021	0.00680433203877364	-0.144444892690011	-2.14098009699694	0	160
MIR_1981_5P	0.00209643605870021	0.00680433203877364	-0.144444892690011	-2.14098009699694	0	160
MIR_222_5P	0.00208768267223382	0.00680433203877364	-0.234373901949198	-2.51229361647667	0	81
MIR_190A_3P	0.00209643605870021	0.00680433203877364	-0.219445079078921	-2.65692617096038	0	103
MIR_876_5P	0.0209205020920502	0.0452533821915866	-0.154803166452717	-1.74595570097129	9	90
MIR_6898_3P	0.0202429149797571	0.0442316672054515	-0.243504509542698	-1.76526038723115	9	37
MIR_6896_3P	0.00210970464135021	0.00680433203877364	-0.184415516597067	-3.41946759962535	0	249
MIR_7094_1_5P	0.00210084033613445	0.00680433203877364	-0.137774568771363	-1.95990259133203	0	146
MIR_466G	0.00847457627118644	0.0218715112148584	-0.133095331064874	-1.8742078523048	3	143
MIR_7241_3P	0.00379506641366224	0.0117674361459599	-0.378325352487364	-2.2280096419102	1	24
MIR_7649_3P	0.00209643605870021	0.00680433203877364	-0.210170374725284	-2.5991761807456	0	107
MIR_3473C	0.0020703933747412	0.00680433203877364	-0.205679641643497	-2.51738003975223	0	104
MIR_193B_5P	0.286573146292585	0.388405742302215	-0.175645863280626	-1.17115094727598	142	32
MIR_344H_3P	0.0285714285714286	0.0581548321808062	-0.186726210824139	-1.64833802375734	13	55
MIR_6992_5P	0.335365853658537	0.436684842679243	-0.122412536903594	-1.0975480254926	164	57
MIR_7066_3P	0.872047244094488	0.910605359672258	-0.100511832421892	-0.658232534876712	442	31
MIR_3078_3P	0.477124183006536	0.573214001047573	-0.0629861711322386	-0.972461944815182	218	178
MIR_6906_5P	0.654545454545455	0.732750885478158	-0.119004886299568	-0.823328078301314	323	34
MIR_708_3P	0.0137795275590551	0.0329943132108486	-0.186598668366624	-1.80859874510438	6	65
MIR_295_5P	0.00212314225053079	0.00680433203877364	-0.262584531733143	-3.32834243269478	0	113
MIR_6957_3P	0.623076923076923	0.703310951380878	-0.143513448798787	-0.855946444443799	323	25
MIR_6999_3P	0.00203665987780041	0.00680433203877364	-0.238107318983781	-2.41822790181712	0	72
MIR_680	0.193612774451098	0.285533296110943	-0.134173736726962	-1.24012016966894	96	60
MIR_7009_3P	0.0147058823529412	0.0343070922550346	-0.114448119057462	-1.72330455676719	6	164
MIR_298_3P	0.0100806451612903	0.0254079418977551	-0.221677037037037	-1.94335002278983	4	54
MIR_6998_5P	0.903614457831325	0.934511892802163	0.0752864157119476	0.652840446896727	449	52
MIR_6961_5P	0.415506958250497	0.514607755764265	-0.121909565233756	-1.03007596437891	208	51
MIR_466I_3P	0.00197628458498024	0.00680433203877364	-0.188727784213861	-3.62671917622787	0	261
MIR_669C_5P	0.00207900207900208	0.00680433203877364	-0.284286548449553	-2.09670940410947	0	39
MIR_1896	0.00209643605870021	0.00680433203877364	-0.212168378973577	-2.6238854912656	0	107
MIR_30D_5P	0.00189393939393939	0.00680433203877364	-0.183817431197476	-4.79564278030298	0	506
MIR_384_5P	0.00189035916824197	0.00680433203877364	-0.183191140000078	-4.78921994270983	0	508
MIR_6935_3P	0.00217864923747277	0.00680433203877364	-0.189160952733054	-3.05342215495606	0	191
MIR_7092_3P	0.00213219616204691	0.00680433203877364	-0.201267807693591	-3.29025676119477	0	194
MIR_7669_5P	0.0346232179226069	0.0680620612298453	-0.196057087369134	-1.61720974335218	16	49
MIR_3083B_3P	0.00211864406779661	0.00680433203877364	-0.158310950189123	-2.22928650897351	0	143
MIR_3094_3P	0.00191570881226054	0.00680433203877364	-0.232210867554784	-6.71719440608243	0	606
MIR_6356	0.146892655367232	0.228817158632406	0.118746627189592	1.31970879501937	77	88
MIR_212_5P	0.909803921568627	0.938862956313585	0.0719793803144334	0.65845733169024	463	57
MIR_33_5P	0.0278330019880716	0.0573743213304301	-0.17498252868208	-1.70720324571069	13	66
MIR_3620_3P	0.0815109343936382	0.140665516411043	-0.147766097878205	-1.44166828427774	40	66
MIR_6994_5P	0.0241448692152917	0.0509898256960328	-0.17536638168701	-1.750358064201	11	69
MIR_7218_5P	0.949799196787149	0.96604944853159	0.0689889617661174	0.598232552372471	472	52
MIR_12185_3P	0.226890756302521	0.322738996588735	-0.113043461255652	-1.21594470244038	107	82
MIR_3058_5P	0.226890756302521	0.322738996588735	-0.113043461255652	-1.21594470244038	107	82
MIR_342_3P	0.0188284518828452	0.0415624213137325	-0.163710597632292	-1.84641863467839	8	90
MIR_92A_2_5P	0.00581395348837209	0.0163511514093858	0.146052279201123	2.07849301733438	2	149
MIR_207	0.581932773109244	0.667943129099344	-0.0825791235782788	-0.888257018423147	276	82
MIR_5112	0.141732283464567	0.222740616857715	-0.137577067819681	-1.33345920628403	71	65
MIR_5128	0.350194552529183	0.451897760898437	-0.232028072414068	-1.08317467570196	179	15
MIR_5617_5P	0.0141987829614604	0.0335784661530285	-0.187166095185227	-1.88262816276735	6	71
MIR_3473H_5P	0.314928425357873	0.416043375721819	0.181486507661969	1.13648266878074	153	27
MIR_31_3P	0.00207900207900208	0.00680433203877364	-0.297030230390198	-2.19069836670252	0	39
MIR_3074_1_3P	0.00980392156862745	0.0250272919424895	-0.294900457787714	-1.90276740219476	4	30
MIR_320_3P	0.00204918032786885	0.00680433203877364	-0.205189723745028	-2.97467827221325	0	150
MIR_382_3P	0.00211416490486258	0.00680433203877364	-0.165066364764621	-2.2652517727549	0	136
MIR_6418_5P	0.357873210633947	0.460427921740988	-0.142862155066048	-1.08685318198313	174	41
MIR_143_3P	0.00212765957446809	0.00680433203877364	-0.215979286747652	-2.72157993166994	0	112
MIR_6539	0.00204498977505112	0.00680433203877364	-0.157608347737021	-2.9678600725375	0	254
MIR_128_3P	0.00204081632653061	0.00680433203877364	-0.149468416959927	-3.0979277073065	0	319
MIR_1928	0.00205761316872428	0.00680433203877364	-0.233345121835201	-3.43425914228336	0	156
MIR_222_3P	0.00209205020920502	0.00680433203877364	-0.213547846642874	-2.62327767200623	0	105
MIR_7045_3P	0.0277777777777778	0.0573743213304301	-0.183109629564219	-1.65759822517118	13	58
MIR_6949_5P	0.922310756972112	0.945903477108816	-0.0897449859992789	-0.611076453556585	462	33
MIR_7232_3P	0.288343558282209	0.390045248868778	-0.150824605824577	-1.14742916124992	140	41
